id,confidence,score,title,publisher,url,description,reasons
r-1611,high,7,My Math Path 8 — Implementation Hub (Nelson),Ontario-Aligned Diagnostic & Trillium-Listed Programs,https://implementation.nelson.com/courses/ontario-grade-8/,"Companion implementation site for My Math Path 8. Walks teachers through how each Progress Check, mid-unit, and summative assessment maps to specific Grade 8 expectations and to Ontario achievement chart categories.",title_strong:hub; url_strong:/courses; url_trailing_slash:/; many_expectations:n=4
r-1571,high,7,NCCIE Lesson Plans Hub,NCCIE — National Centre for Collaboration in Indigenous Education,https://www.nccie.ca/nccie-lesson-plans/,"Canada-wide bank of Indigenous-developed lesson plans funded by the Government of Canada — every plan is co-authored with community knowledge keepers and tagged by subject, grade, and Indigenous nation.",title_strong:hub; url_shallow:/nccie-lesson-plans/; url_trailing_slash:/; many_expectations:n=4
r-3,high,7,Nelson Math Focus: Data Management Unit,Nelson Education,https://www.nelson.com/mathfocus,"Comprehensive textbook unit covering data collection, organization, display, and analysis. Includes probability connections and real-world applications appropriate for Ontario curriculum.",title_strong:unit; url_shallow:/mathfocus; many_expectations:n=7
r-1044,high,7,NRICH – Probability Topic Collection,Enrichment & Problem-Solving,https://nrich.maths.org/public/topic.php?group_id=40,"A comprehensive collection of probability resources including interactive games, investigations, and articles organized by sub-topic (experimental probability, theoretical probability, and combinatorics).",title_strong:collection; desc_phrase:collection of; desc_phrase:organized by
r-1061,high,7,NRICH — Geometry Problem Collection,Enrichment and Problem-Solving,https://nrich.maths.org/geometry-0,"Rich collection of geometry problems from Cambridge University's NRICH project, including tasks like Cops and Robbers (coordinate geometry), Eight Hidden Squares (shape properties), and geoboard investigations for developing spatial reasoning.",title_strong:collection; url_shallow:/geometry-0; desc_phrase:collection of
r-1694,high,7,NRICH — Probability: Age 11–14 (KS3 Collection),Open Curriculum and Enrichment,https://nrich.maths.org/probability-age-11-14,"NRICH's free curated collection of low-floor / high-ceiling probability tasks for ages 11–14, including the ""Great Expectations: probability through problems"" suite developed with David Spiegelhalter. Excellent for Grade 8 enrichment, problem-solving days, and cross-strand investigations.",title_strong:collection; url_shallow:/probability-age-11-14; desc_phrase:collection of
r-1695,high,7,NS Mathematics 7 Collection,Official Amplify Desmos Math Curriculum & Collections,https://classroom.amplify.com/collection/5caf6b4126acb00cacd66e55,"Curated collection of activities specifically designed for Grade 7 mathematics, covering number operations, relationships, and data exploration aligned to Ontario expectations.",title_strong:collection; url_strong:/collection; desc_phrase:collection of
r-2117,high,7,OAME — Grade 7 Resources Hub,Ontario-Aligned Teacher Hubs & Programs,https://www.oame.on.ca/main/index.php?code=grspecres&ph=gr&sp=7,"Ontario Association for Mathematics Education's Grade 7 resource page linking to teacher-created lessons, the OAME/OntarioMath.Support 4-lesson Grade 7-8 financial literacy unit, and assessment supports aligned to the 2020 curriculum.",title_strong:hub; title_weak:resources; url_strong:/index; many_expectations:n=4
r-1156,high,7,OAME/AFEMO Grade 9 MTH1W Course Plans and Resources,Official Curriculum Documents,https://www.oame.on.ca/main/index1.php?lang=en&code=MathResources,"The Ontario Association for Mathematics Education produces classroom-ready materials organized into 10 big-question course plans covering Number, Algebra, Coding, Financial Literacy, and Mathematical Modelling. Available in English and French.",title_strong:course; title_weak:resources; url_strong:/index; many_expectations:n=5
r-1155,high,7,Ontario Curriculum and Resources — Grade 9 Mathematics (MTH1W),Official Curriculum Documents,https://www.dcp.edu.gov.on.ca/en/curriculum/secondary-mathematics/courses/mth1w,"The searchable, filterable version of the MTH1W curriculum hosted by the Ministry of Education. Includes expectations, examples, sample tasks, and cross-curricular connections.",title_strong:curriculum; title_weak:resources; url_strong:/courses; many_expectations:n=5
r-1667,high,7,Ontario Math Diagnostic Bundle — Grade 6 and 7 (NEW 2020 Curriculum),Ontario Curriculum-Aligned Teacher-Created Assessment Bundles,https://www.teacherspayteachers.com/Product/Ontario-Math-Diagnostic-Bundle-Grade-6-and-7-2020-NEW-Math-Curriculum-8366014,Dual-grade diagnostic bundle that lets a Grade 7 teacher check both incoming Grade 6 prerequisites and Grade 7 readiness in a single sitting — ideal for split classes or transition assessment.,title_strong:curriculum; title_strong:bundle; many_expectations:n=4
r-1028,high,7,OntarioMath.Support – Curriculum Resource Project,Official & Ontario-Aligned Curriculum Resources,https://ontariomath.support/?pg=results&type=grade&lang=EN,"Free webinars, lessons, and assessment plans designed by Ontario teachers for the 2020 curriculum. Includes lesson plans with learning goals, success criteria, and adaptations for distance learning.",title_strong:curriculum; url_root:/; url_trailing_slash:/
r-1094,high,7,OntarioMath.Support – Financial Literacy Resources,Official Curriculum Documents & Guides,https://ontariomath.support/?pg=results&type=subject&lang=EN&subject=FinLit,"A curated collection of Ontario-educator-created lessons and webinars supporting the financial literacy strand of the 2020 Ontario math curriculum, including scenario-based instruction for intermediate grades.",title_weak:resources; url_root:/; url_trailing_slash:/; desc_phrase:collection of
r-1014,high,7,OntarioMath.Support — Coding Resources for Algebra,Ontario-Specific Educational Platforms,https://ontariomath.support/?pg=results&type=subject&lang=EN&subject=Coding,Free collection of lessons where students create tables of values representing growing and shrinking patterns and solve problems by remixing code in Scratch.,title_weak:resources; url_root:/; url_trailing_slash:/; desc_phrase:collection of
r-1054,high,7,OntarioMath.Support — Spatial Sense Resources,Ontario-Aligned Platforms,https://ontariomath.support/?pg=resources&lang=EN,"Curated collection of Ontario curriculum-aligned lessons for Spatial Sense, including transformational geometry activities and lessons where students code transformations on a Cartesian plane.",title_weak:resources; url_root:/; url_trailing_slash:/; desc_phrase:collection of
r-2080,high,7,Open Middle — Algebra Tasks Collection,Online Platform,https://www.openmiddle.com/category/algebra/,"Curated category of low-floor/high-ceiling algebra problems including expression evaluation, equation construction, and inequality challenges. Excellent warm-up, exit-ticket, or extension bank for the entire C2 unit.",title_strong:collection; url_strong:/category; url_trailing_slash:/; many_expectations:n=4
r-1669,high,7,Open Up Resources — Grade 7 Mathematics (Open-Access Curriculum),International Performance Task & Module Assessment Libraries,https://access.openupresources.org/curricula/our6-8math/en/grade-7/index.html,"Open Up's free Grade 7 curriculum (Illustrative Math 6–8) is the open-access source for the ""Check Your Readiness"" diagnostics and end-of-unit assessments, mappable to Ontario strands.",title_strong:curriculum; title_weak:resources; url_strong:/index; many_expectations:n=4
r-1394,high,7,Past the Potholes — Grade 7 & 8 Ontario Curriculum Full Year Bundle,Comprehensive Bundles & Grade-Level Packages,https://teachpastthepotholes.com/product/ontario-math-curriculum-full-year-bundle-grade-7-8/,"Teacher-created, Ontario-specific bundle with emphasis on growth mindset and problem-based learning. Includes detailed measurement unit with diagnostic and summative assessments.",title_strong:curriculum; title_strong:bundle; url_trailing_slash:/
r-1577,high,7,Pearson Mathology — Indigenous Resources Catalogue,Pearson Mathology — Indigenous Resources,https://www.pearsoncanadaschool.com/mathology/indigenous-resources.html,"Pearson's hub for sixteen Indigenous-authored math storybooks plus accompanying lesson plans; previews are free and the activities can be adapted to Grade 7–8 patterning, geometry, and number strands.",title_strong:catalog; title_strong:catalogue; title_weak:resources
r-2303,high,7,Project of Heart Ontario — TRC Guides Grade 8 Unit,Indigenous Perspectives & Reconciliation,https://projectofheartontario.ca/trc-guides-grade-8-unit/,"Ontario Ministry-funded Grade 8 unit (developed with University of Ottawa, FNCFCS, and Project of Heart) using a case study of the Cecilia Jeffrey Residential School to teach all six historical thinking concepts.",title_strong:unit; url_shallow:/trc-guides-grade-8-unit/; url_trailing_slash:/; many_expectations:n=4
r-1885,high,7,STAO — Science Teachers' Association of Ontario,Ontario-Aligned Platforms,https://stao.ca/,"STAO's curated, teacher-vetted library of lesson plans, safety guides, and unit resources for Ontario science. Searchable by grade, strand, and module — strong starting point for any unit.",url_root:/; url_trailing_slash:/; desc_phrase:library of; many_expectations:n=4
r-1518,high,7,Teachers Pay Teachers — Ontario Grade 7 Coding Curriculum,Pedagogical Resources & Lesson Plan Collections,https://www.teacherspayteachers.com/browse?search=ontario+coding+lessons,"Marketplace of teacher-created resources including complete Grade 7 coding units with lesson plans, student worksheets, and success criteria aligned to Ontario 2020 curriculum; free and paid options available.",title_strong:curriculum; url_shallow:/browse; url_strong:/browse
r-2246,high,7,The Canadian Encyclopedia — Natural Resources Topic Hub,Canadian Heritage Organizations & Atlases,https://www.thecanadianencyclopedia.ca/en/browse/things/nature-geography/natural-resources,"Curated, bilingual encyclopedia entries on Canadian natural resources (forests, fisheries, minerals, oil and gas, water) suitable for Grade 7 research and inquiry tasks.",title_strong:hub; title_weak:resources; url_strong:/browse; many_expectations:n=4
r-2279,high,7,The World's Largest Lesson — Resource Library,SDG-aligned global citizenship lesson kits,https://worldslargestlesson.globalgoals.org/resources/,"Project Everyone's free SDG library, including the Sir Ken Robinson ""Global Goals"" film, and unit plans that map directly to the inequality, poverty, and clean-water SDGs explored in Strand C.",title_strong:library; url_shallow:/resources/; url_weak:/resources; url_trailing_slash:/
